Solar Irradiance (kWh/m²),Average Temperature (°C),Wind Speed (m/s),Humidity (%),Cloud Cover (%),Atmospheric Pressure (hPa),Daily Sunshine Duration (hours),Panel Orientation (degrees),System Efficiency (%),Type of Renewable System,Energy Consumption Category
7.851759613930136,13.71071083287319,3.9023668644307676,43.652894231153226,82.43504472493495,1002.7587973272166,3.1523457240232235,177.60297169885698,46.54739193037939,Solar,1
1.9967378215835974,33.10213254946567,10.962314474710947,95.0003724424873,39.69921622074742,975.890427479314,10.497192750647923,14.424871085376001,84.35956381976982,Solar,2
5.142344384136116,32.22746992675352,14.7194563574587,67.75609575687024,15.631697070886085,955.2826686364722,1.5468310208819873,354.3559123730549,30.486928223745313,Solar,0
5.924145688620425,5.955023662162782,3.8479509366637172,70.43312338004861,73.79509473975922,1022.6084851483851,8.639961631529355,138.0532041270153,57.19927112719744,Solar,2
0.46450412719997725,31.445773707533867,9.812619022111116,66.90539382738758,36.047450514155386,962.1302998005534,1.2139874353572386,54.80215701007205,82.54870731646727,Wind,2
6.075448519014383,-8.149618264225369,2.9714644913961017,27.90929250634931,67.12708252291326,980.2775128271967,7.4776542449739045,240.01518794272442,41.81297276155409,Solar,0
1.7052412368729153,19.81349392410265,8.479953818574149,47.65004776920521,27.064394198176565,1003.2470907883898,4.272807589429737,102.34378407436536,67.79886733024276,Wind,2
0.6505159298527952,1.5004418643851523,6.958987300325043,77.58458185269865,8.122963480667266,1006.4416587779748,9.466967555590404,210.88017753517715,32.10684166439331,Solar,1
9.488855372533333,-3.9716557111360595,14.580079944473056,19.123560779784324,99.25817954877634,1010.0583196987136,2.8042853859043633,211.23644682405285,19.835150083134394,Wind,2
9.656320330745594,-6.152339918539543,9.127909090446998,35.00674984807411,15.620150793059928,966.6255330349701,7.6704219526795185,160.4627355250329,81.49458025835708,Solar,1
8.08397348116461,24.814438793906987,5.2425955813022815,34.868719761926826,98.8420993963481,987.9737404821649,2.8281904149106194,301.00270159621533,18.907176106783616,Wind,1
3.0461376917337066,6.9937481884033055,1.7114367733190006,48.88170348350554,97.72799325664472,1011.7194227116967,8.563923397345846,95.38814215995949,34.42432555716262,Wind,2
0.9767211400638387,26.238338576438075,2.2687024310240185,98.23318668479665,79.38181039080396,1046.9818864633785,10.484136414728985,161.5077329823843,86.9598479797696,Solar,2
6.842330265121569,-6.7321829600528815,3.3797539492685265,16.075229201543976,65.94229620819976,1022.7631137699689,1.5216215895211205,193.56916629274974,41.18223583708004,Solar,0
4.4015249373960135,5.764516891530517,3.7644999201044698,56.68308949425355,57.78070502510847,1042.2603757093957,10.399148263146042,238.90489947622785,97.5740814562745,Wind,1
1.2203823484477883,16.974564618766863,12.759240867617066,26.14282138109894,86.61015453778347,1026.2212058314176,7.122903052971575,282.2298661820122,98.17609012964738,Solar,0
4.951769101112702,29.53615824194818,8.418341824237874,97.36088908687697,28.943952161948793,1009.17169688924,1.5253258904042877,142.13062183617217,34.144841840820106,Solar,1
0.34388521115218396,5.937625146603496,7.850863670615497,20.19731542547178,46.7681212484877,969.2023369136344,5.130502264316544,232.57689987477457,13.68804000249014,Solar,1
9.093204020787821,21.294568821850454,1.721533078038262,46.32409021254321,61.93899693665019,1016.6685651892514,1.9303235218211747,54.21994310466688,73.45569557848413,Wind,1
2.587799816000169,34.29888741180935,12.902095400241524,76.40964863511455,41.11904758694911,1012.3379565959907,8.404174666398834,335.7533161952923,50.58878523835094,Solar,1
6.62522284353982,20.79315940911523,10.842214548127256,73.40989852247007,42.7486454090268,1010.2469170457266,9.106417613015395,137.9011703115613,19.067755956361864,Wind,0
3.1171107608941098,1.6479737376816885,1.0150254285000238,48.0455773204539,33.02846675020844,998.978586798824,1.2695582432735875,262.62771191151785,73.67705370802386,Wind,0
5.200680211778108,-8.7799609221731,10.61752645844653,41.18717511574464,56.4231816684536,1002.8656603989275,6.073678232335732,7.322789477583953,12.80574182007291,Solar,0
5.4671027934327965,33.50494369504649,8.15307326013969,45.78511406975835,85.0574528015116,983.4442527118103,9.775500672311006,73.86737144573051,88.31770214430179,Wind,1
1.8485445552552704,-8.936529457480644,1.2258801862016737,33.78486368427754,20.152837800631286,1001.9312692642303,11.233956498611958,175.34971595648807,22.478727620197333,Solar,2
9.695846277645586,33.73508363420997,6.874509622929847,28.479964483611983,93.44330387534414,969.7555905678478,6.16221440090124,316.17088838364475,21.458069087205253,Solar,0
7.7513282336111455,16.4468567013606,7.270444306950704,53.473572780300096,68.90876537482296,1030.5174397360377,11.403350683336885,189.81185398224378,25.81050681717261,Wind,2
9.394989415641891,36.95338492564481,2.4866181024491363,34.16803804608466,82.32732126800302,968.5776954698708,6.428267645472358,334.7533736257964,96.423972264286,Wind,2
8.948273504276488,29.939161788683272,14.185472205004235,35.87154984075251,55.619069263001165,958.4966289889467,4.7302859351988955,174.16688276980668,72.38524242284615,Wind,2
5.978999788110851,39.89670552666687,12.749630572209929,69.10804571271014,77.95167014240634,993.6246026357157,10.178437542634747,176.56167482494197,82.1234381917273,Wind,2
9.218742350231167,7.535590772585508,10.035335059936624,97.16835985299029,1.620039733946721,1015.8307439506062,5.915792525497069,43.10884386019148,45.78714871594777,Wind,2
0.884925020519195,28.359414446556343,6.934433415009108,64.32734805034376,81.83804247795352,993.7716824933541,5.662830126774276,288.9562478947991,40.268145475446005,Solar,0
1.959828624191452,10.096545680462107,6.176483123767627,16.928152035846963,4.013885908536652,977.6754131951309,5.88374987291794,88.9075484881425,31.103560610485296,Wind,1
0.45227288910538066,13.993781015195442,9.764602007264312,16.80252524686603,88.99133763628625,1005.817118389044,10.161420022436944,323.8604961740334,53.2583225481168,Solar,2
3.2533033076326436,21.375273160918503,8.181478041103581,95.62808987610094,99.19627472386433,984.70023354122,9.983298500256625,327.8967193189426,59.66458601807516,Solar,1
3.8867728968948203,33.68385570931694,0.9340965882282842,36.756171127660025,29.40674621767778,1043.2867690126634,4.842239909282535,339.5916402746939,66.859735928748,Wind,2
2.713490317738959,39.20417345996476,7.687539731554976,18.28602874742279,21.031855628579365,1042.2645139603571,3.9995983184463,187.2829760771124,33.140665359882505,Wind,0
8.287375091519294,28.41367069322591,12.096054258492593,63.91401284353434,76.53633638580408,1000.2371819972095,5.903136288469551,243.75376252211197,95.37886728126915,Wind,2
3.567533266935893,10.888339108366687,6.888598163954371,66.12839004612394,25.302634092025322,982.7883994018258,6.873270116845308,280.26571682219884,25.278264838642226,Wind,1
2.8093450968738076,11.06785011385351,0.7793486633140262,68.36543381068194,86.55623831722035,1023.7132413956639,2.8600465275359634,47.16526271416762,96.90878572897711,Wind,1
5.426960831582485,26.879115079444574,11.794172990760497,34.066182507178716,10.28425921574767,953.6712943483067,9.527461016587088,216.344590199099,11.337051025675342,Solar,1
1.4092422497476265,1.9388572884151163,3.020456732039616,11.359961579302754,12.595519637935826,997.4769006043651,5.837793188789075,12.347244469192201,53.3013122635161,Solar,2
8.021969807540398,-4.476294343430267,3.8793125233205816,96.85138325090247,97.91515551006155,983.6323394270333,4.008546581039515,179.1237900199413,40.00310543049065,Solar,2
0.7455064367977082,7.7311078820388275,2.4705953014844386,32.58037411219922,67.38388982700046,1042.0535885102554,1.2818519155678874,55.74336538328187,50.421107253722575,Wind,1
9.868869366005173,4.361949582704087,4.953225973072463,70.84236592472928,84.68872244289528,951.2003027272683,2.866141924843283,65.8522533463505,61.359812108271015,Wind,2
7.722447692966574,4.815406022799504,11.351272585329525,73.59668828908386,32.4329377351518,1005.2814875718349,11.391374061071804,131.41712400933656,49.203024221143814,Solar,1
1.987156815341724,1.680387552495496,7.79078789255906,64.90066753715371,67.64837495206044,1024.0663581066626,3.661196241834319,155.6773800179411,47.33621652714355,Wind,0
0.05522117123602399,-7.895340518181905,3.0732191122606882,38.16166547922834,59.42418273085972,998.5017987524042,2.0263114724044238,224.34207283158742,75.9451073871976,Wind,0
8.154614284548341,-9.106303263329309,13.167451172280613,34.398662838765915,60.3150120122947,958.5403030162722,5.528073499859918,26.79423063786564,71.72886475778182,Wind,0
7.068573438476172,39.386119486801576,13.193727824272937,63.79014544324328,68.25324595377215,1047.2461390027902,3.6850529203229843,181.32903404548006,84.99441538322631,Solar,1
7.2900716804098735,11.388656686793116,13.058676375690103,87.94860702505224,57.53591731290986,1001.8010431376098,0.42191100325432984,65.7450468911164,32.4963083115546,Wind,1
7.712703466859457,9.216332357984083,3.5819431707230893,95.2060356031056,42.906236930266594,1011.4186244319011,3.877742607353007,206.63106301142707,64.85756587786572,Solar,2
0.7404465173409036,23.982364134653494,6.768590162714822,19.531522396338186,27.592269438054686,973.6609782707508,6.529303487273623,229.46566041402605,62.667530685356844,Wind,2
3.5846572854427263,0.9126943932532079,14.774844842113126,23.934575133794787,76.8581330913202,998.3498085106804,6.620548464239603,200.4153323590274,43.27640297854199,Wind,0
1.1586905952512971,37.49805919751127,11.580187144649855,95.02626329047717,22.62724300031862,992.9149491958322,4.278707054122664,265.78638377219073,53.745178771241285,Solar,0
8.631034258755935,29.3172507207776,0.40751131838339727,76.28817055013133,69.23543061544142,957.4895842001984,5.367633075031208,120.81932792672448,38.24039289751559,Wind,0
6.232981268275579,-5.529449884387025,0.9780688689073808,89.46944423467957,23.333282264932663,960.6160353547467,11.586215018817196,275.4383729879271,22.765995785528666,Wind,1
3.308980248526492,10.879038789246419,6.958970652184991,28.236937072180883,62.53301699544539,1033.7472519618775,4.528181726763739,155.79614941494972,29.242108959645954,Wind,0
0.6355835028602363,33.95591537810824,13.638303087923402,62.882728399846165,74.70782671290289,973.981995220659,3.0987217591197957,174.30641939613486,19.496228176108097,Solar,0
3.109823217156622,37.23660111457051,8.080526969290712,73.10256349757262,21.87138889065392,969.4958271498631,2.9216045288011214,233.3167658139857,71.47626176711117,Wind,2
3.2518332202674705,13.370075562493486,7.467187620514354,71.21006969022754,5.994330086130828,1000.4911451250139,5.49317535244961,6.609018239720625,69.46546537982363,Wind,2
7.29606178338064,20.670569460535386,1.5821054993494588,46.73365217800283,13.097374299417408,1026.8747131362513,9.11424178460333,235.4379197112894,95.55457344218856,Wind,0
6.3755747135521315,-1.6483026953962394,9.85170157086441,11.385540252217762,60.59969672710255,956.1946518578987,2.4718582102616784,222.69065366596152,75.67105722825171,Wind,1
8.872127425763265,39.558431306848824,12.331547409003383,62.46334511238368,84.94464062257356,1007.6807919638256,8.511553525689216,111.54496203118077,14.68412548805183,Wind,1
4.722149251619493,1.5835850691721696,5.706300112613435,32.779138526164786,4.499682123542437,961.9210442840573,0.25379788019299543,30.885942563816215,89.58206565360588,Solar,2
1.195942459383017,37.136588706756285,11.634177763879912,50.52288215286013,73.41512590416463,953.6461050825618,5.027195735807352,32.736761968694815,87.64076466511531,Solar,1
7.13244787222995,22.482332449618426,14.467149808512174,96.18229135754356,34.13186459500521,955.2743952162217,9.310380782433443,332.3605489146823,49.89882886954288,Wind,0
7.607850486168974,20.386839743942957,3.0564968869153364,45.913178587819125,47.85283699195225,1033.4164108208442,4.064795469293177,248.14055564130138,62.72767454751294,Wind,2
5.612771975694963,15.63442555082543,7.849944467921119,85.5821445997984,92.88595498455656,961.7972483628062,6.764845217344794,45.75694095746654,97.8470499225267,Solar,1
7.70967179954561,1.5334905858879342,4.307069371268633,26.9686545174326,33.19715047358455,954.5151364412292,2.4597507939109295,128.4203409512063,57.90739274633496,Wind,0
4.937955963643907,-1.173598399724586,11.89281628550759,70.52144482225259,46.5336933939486,993.7899887142912,8.903944693514067,213.29387780457472,91.47896455384807,Wind,1
5.227328293819941,1.0243104535087681,8.663900488217363,97.93062589950492,1.3682414760681105,1034.3993471942024,0.6273492392251154,300.80581383263353,17.47348820291678,Wind,1
4.275410183585496,-0.6780868927872739,9.518736263254556,19.17037907856431,8.159872000483837,976.2408376489302,10.230511738506005,15.71793433668307,27.194668183781456,Wind,1
0.2541912674409519,28.979223678337668,11.96871239423841,10.748794800447282,25.859159113478402,992.1712617525916,2.3783566370600178,85.18792732920319,49.66794490971861,Wind,0
1.0789142699330445,7.506262958336507,5.939557089936823,49.02245133693529,2.7852240821074403,953.9922532563751,10.492776380499969,320.3096365063368,62.628112750357424,Wind,1
0.3142918568673425,-7.107866171830182,13.726351026105649,18.336293474623048,63.1375326048251,994.9078514134876,4.2303508956062075,3.2995980661739344,83.46050666765203,Wind,0
6.364104112637804,38.45513150704057,7.9954330086921,77.35459147086083,42.63983568016225,1007.7613080637134,8.67220289369384,72.50367700579946,98.94359036288682,Wind,2
3.143559810763267,34.18929424817129,2.36932234253022,92.3093797463703,54.814520272802206,1007.0907053752145,3.8307035734342616,345.24870335026776,44.99663468267048,Solar,0
5.085706911647028,36.387614159760645,10.438486772532038,49.061887543788295,17.464718589632955,983.2426692174365,10.87094005481577,220.82466474798161,14.267407252607644,Solar,0
9.07566473926093,39.745391132321764,11.898920256573817,33.284047793989686,29.593202943661613,981.5533180663135,1.5196455062204923,94.20169198950232,82.10543529657923,Wind,2
2.4929222914887497,-1.3052375390256348,4.7514251560129,49.09629871059488,66.38244748527251,960.6623618936597,2.1422374712711845,24.116793982505136,64.39426471745273,Wind,2
4.103829230356297,9.812100945132936,12.857688854981294,75.1103036065001,96.53027236303998,986.6798320646268,5.9163615019056275,10.148882560999976,27.86885729813815,Wind,2
7.555511385430487,27.911923785204564,13.592148821486497,10.814874542233389,5.04167736022092,959.9494668872965,0.9832612684577535,88.10822866929382,54.53456109592781,Wind,1
2.2879816549162246,24.80103090268961,4.153567310667134,63.050859053622744,89.03843208552661,1026.659594471205,2.351762216421143,317.33489505200777,76.80792209803519,Solar,0
0.7697990982879299,-2.305204683007247,14.752822090728332,65.19625163986412,57.68812013112085,1046.6274297748187,11.325196586544173,149.7289155471034,79.33706083617794,Solar,2
2.8975145291376805,30.791656249530888,2.110672920731376,67.39194222063419,56.39195667556237,1047.0074456666707,11.717875933774646,259.3200128997575,54.96565707988858,Solar,2
1.6122128725400442,1.222028591833034,3.0302350260373494,31.781987198278948,50.027853520776034,1036.5071099375393,4.515111951965063,330.58261273678477,37.469307711597324,Solar,0
9.29697652342573,1.1908807411311546,2.763372588570392,74.2647451040314,6.9394085904183385,1010.0792149339619,11.079432252167228,146.89456617701398,97.63683238346442,Wind,2
8.08120379564417,16.84872114467068,13.409845650118056,18.225233769859877,8.987685173616066,1020.086569724388,6.537896108081181,68.85985357346294,69.70263498608435,Wind,0
6.334037565104235,19.646996742085157,9.814388284874427,27.934330282012073,60.09120056590861,978.5205802680414,3.2369095904852045,186.162455108491,46.74137674116688,Wind,2
8.714605901877178,19.00431039189056,2.281564248334093,88.97230419890337,34.09585714355583,1013.0770420172621,8.428784652967185,326.9101273415476,35.24169017841872,Solar,2
8.036720768991145,-5.425658130112256,6.604851275525235,76.48508356539097,91.72680665776807,995.5649549439877,7.906821678898286,289.5747890895722,75.7992684703206,Wind,2
1.8657005888603584,33.87304313151902,9.229470376047031,11.237099861021072,40.659053735947225,998.2017339776933,11.8695038293048,23.698743610735363,31.796510103439093,Wind,2
8.925589984899778,3.280002129435303,1.2519612748407494,32.353863433282015,14.328145870264109,1025.7776560375157,3.1805674489113995,249.32620802792945,25.453899007631936,Solar,2
5.393422419156507,-3.5242539358597913,13.23624552611008,29.29658346938481,71.4718833502036,978.1918355597252,8.064714031940825,205.88310808522334,57.68505000658632,Solar,0
8.074401551640625,34.43740399344886,12.054053031623027,34.37256952332753,29.335342144100984,981.803961169452,0.6242850603533627,326.6867434847132,36.09886533797277,Solar,1
8.960912999234932,37.78257491148767,7.578101603649573,32.28037932518978,52.54703073558932,1042.4641791128636,1.363752464360633,44.093310066107,66.60146304312536,Solar,0
3.1800347497186388,33.106380863272534,14.506899228887557,15.627366616856117,69.783278550517,955.6224294850972,0.04702049941311914,192.2530007536764,20.614480738681014,Solar,1
1.1005192452767676,30.475803736243904,6.266414689126496,51.30464649371383,90.02641112020704,998.563429841334,11.993528172716077,316.6065696642812,68.94469941105893,Wind,2
2.279351625419417,22.762099031951088,14.761654785547467,75.94601273075486,79.2191194801676,1041.2800800407863,9.627284365769732,147.60856322702747,35.4966875197932,Wind,1
4.271077886262563,17.542868530456964,10.018799982054405,64.60585522456927,67.63610678727241,1011.0363007818157,9.440676176802489,173.51817038383214,10.021864099106146,Solar,1
8.18014765922493,-5.650662004429493,9.520069098809122,70.55845017382718,67.96331823951436,1004.6407074212132,6.116712903458156,25.365843960104986,21.424245190675876,Wind,1
8.607305832563434,10.422660653534937,2.4893234294367748,17.303426068261523,94.59246440320865,974.9744179229356,3.600804994865279,100.13171056160789,94.02538400515847,Wind,2
0.06952130531190703,8.634425850615699,13.22891637456966,95.63416391591085,29.582409749653603,984.3275489064448,1.815171413552111,116.82239370082104,88.06191752038221,Wind,0
5.107473025775658,2.9876891880163097,6.412345318809227,85.46426504587224,0.11120941961874076,1035.2048415804693,3.416096866157564,340.2440815481593,31.024812883261315,Wind,1
4.17411003148779,26.171005684429247,2.4335010867371905,82.45812866460965,27.19545593981987,1005.9218131768458,4.5116546631496695,101.76024979481726,80.05347140909421,Solar,0
2.2210781047073027,14.79378675393854,0.1891127996363856,84.06854245375908,21.7891379626744,1001.474219375678,9.075721163763529,165.91274469707471,64.77144338565768,Wind,2
1.198653673336828,-5.947689204617603,8.396335254575739,93.94394573194852,66.18345851139982,959.9579713540029,6.4759414668378295,241.66959248314072,97.38142403048825,Wind,0
3.3761517140362796,1.0091600974905663,7.910994331840145,58.982856950232794,63.3711599765529,951.6028156455124,0.9298035186657923,58.38601406683586,43.62450935806532,Wind,2
9.429097039125192,24.162938182979794,10.790304335537378,28.02538160808633,59.34613827047238,1046.368518868705,0.21634810750694689,175.1192593710748,71.33145512654542,Solar,0
3.2320293202075523,-6.1934570254849906,13.353870795267031,65.5105247067287,1.62434432094537,987.6986167286842,1.2279861544087578,265.8740542113267,15.718215018152673,Wind,0
5.187906217433661,32.56034570243843,1.1910987696454427,76.85933443011452,72.87780544506475,1010.3213062099504,4.925984564368552,312.0678766897438,45.66226121347653,Solar,2
7.030189588951778,14.757326350698715,10.972447355105436,76.41256540186228,32.353041248549154,957.9715073187285,11.19831500458822,225.4533388784736,96.74358950693625,Solar,0
3.63629602379294,14.0293288663324,2.811179161463733,56.93041217501921,66.50559890066312,1018.3114285723046,7.648829774510659,240.85926551410125,58.50827870051085,Solar,1
9.717820827209607,19.62038923297588,12.87265579735746,16.161284740022026,55.65784285021533,1043.256670870596,9.621910798506182,45.46205013044482,35.90915530013601,Solar,0
9.624472949421111,31.234048296257455,12.285952707924842,43.4001644587115,34.27309254279072,1007.566525299742,5.5964951340545825,340.479539008685,20.824386681574616,Wind,1
2.5178229582536416,7.390460395109653,8.111906324783165,92.86899476170215,13.457626710410775,962.611532237541,4.339992998340513,47.72666789441365,73.31755061633774,Solar,1
4.972485058923855,23.900807627953178,10.653641979349672,62.60040187816834,9.441889766048096,1008.1721527473477,1.3008044725994727,278.8822573854474,68.03704390867541,Solar,1
3.0087830981676964,18.28659819978955,4.7152516977562255,58.44987489301421,83.15183331122236,1026.6347213104652,10.51119626623446,95.33387584019478,43.65448422433972,Solar,0
2.848404943774676,3.3514135084710652,7.067518483992219,34.196816294397415,91.8397542081558,990.6416536574019,9.397920348334834,336.0935317324506,95.58472166792508,Solar,1
0.36886947354532795,33.9314993177579,12.324553465657075,43.1604027924921,64.97880467642996,1037.9837747941467,2.0174171711727014,259.18543417301265,11.998253168906528,Solar,2
6.095643339798968,29.871301080346406,6.888977957598208,90.58114802378523,10.343411486048337,1014.8682953357364,6.147126766515126,271.3729366722128,37.335146646864324,Wind,2
5.026790232288615,22.922591732921276,5.366973979881627,69.98167427741521,40.20272168882407,1039.9248918289202,5.848497695054938,78.861302301558,92.89625376696233,Solar,1
0.5147875124998935,32.52908645471209,7.413186708754498,80.86483240770995,72.89392001051573,1012.3505311247337,7.501098632238343,159.4943915886579,38.88418944874964,Wind,1
2.7864646423661146,33.364710047990116,12.423738786558275,50.89108807608896,77.9820884010068,963.1287972004824,11.354242727895134,222.4127500521431,32.702755046965336,Wind,0
9.082658859666537,25.418148835751737,5.0281207105630905,66.72224975105422,11.82186222910886,980.9691711105189,6.957257301149756,277.19050255437634,58.07983689381226,Solar,0
2.395618906669724,31.8506664181836,2.606423897036157,32.354524786888675,0.003071884538241587,970.1794948252457,6.4826072013434235,37.42537532846025,84.14215749284841,Wind,0
1.448948720912231,24.87357308346418,10.680210304961712,73.49147472551377,71.2137045880605,1040.8826497716861,0.6038751952159673,346.4515139236302,19.283208479052497,Wind,0
4.89452760277563,24.00703858801502,12.389673190621227,48.48412003330036,35.659617598620564,1026.0400067287483,0.7548897122162872,320.47944139964017,94.87186386811625,Wind,0
9.856504541106007,20.930568910759217,1.509562177853,49.8290963333271,25.448133161826025,1017.6398368910006,2.2481614959214666,97.32549257841036,81.55655930630476,Solar,1
2.4205527151150044,27.635831977882063,3.598111691339171,68.43900921191934,1.289746978952544,980.0966319631622,0.38964926030097935,296.19368749163954,26.312522999639675,Solar,1
6.721355474058786,-2.0697447353463154,2.1295798464149085,94.2652559322034,54.02994067614997,968.4044772050213,8.920234746840148,186.59661229433644,74.08071650783464,Solar,2
7.616196153287175,34.04353795994642,5.2191211737325,15.760571194775883,85.11507354259817,1025.6451087988912,8.679963647927558,166.2503333623267,44.646285037380146,Solar,0
2.3763754399239967,33.5921763872616,6.755264683581189,84.22689136123068,95.76316462725879,997.415794587908,1.6326748131797153,113.19627809210594,46.206521026868685,Solar,2
7.282163486118596,-8.537635848272043,11.232395054449597,36.31447993709738,56.574495061328925,972.5789552150629,10.032946809543372,209.1486911873733,80.49610831949798,Solar,2
3.677831327192532,31.290837528238136,9.767213773225112,49.95275090557401,51.44613277398942,1011.6621978165275,1.8574324181533437,262.7600823732952,96.6506327182659,Solar,1
6.3230583059357945,-3.5565066263277405,9.313928512176467,11.972199589750806,8.50563854892411,954.0333852138452,3.6141070439683056,147.93584578659298,21.39902855624745,Wind,0
6.335297107608947,6.7559427129570935,5.2856241991448165,37.094147005088175,54.887280154259976,982.6170254128253,2.98772278993638,226.51890948298515,47.856721319093744,Wind,0
5.357746840747585,27.17541281458039,12.621713296271398,55.236811836711745,37.99790789653946,996.8556994591135,4.467685182876574,251.75265161590934,53.28474472758732,Solar,0
0.902897700544083,-1.96200519758459,7.069307510972468,15.055846961269511,60.71352808835769,964.7958334109405,3.0559651906795424,256.0038541255029,43.868063525949786,Wind,1
8.35302495589238,30.898351205953112,14.686574070227318,54.19861564448486,38.87263478765467,1048.4654477590839,5.867411117261424,18.70779532722489,42.68702113446025,Solar,2
3.2078006497173583,31.606708897887096,9.512132074436053,93.43995659725846,24.029912345036674,970.9097364589614,4.8888945762562255,309.5092100466241,14.704180080543688,Solar,0
1.8651851039985423,15.373386688041812,1.8939711234675412,19.485389629702468,9.49652752283765,963.0353130043266,11.838833889351918,164.97119331541725,71.6984758506361,Solar,0
0.40775141554763916,-9.68070641415832,10.14266343113151,78.7996655267954,31.491844458889574,970.3534873886896,0.671116201538708,94.4697894106372,49.259297540804084,Wind,2
5.908929431882418,4.351906658745639,4.876560231475485,46.87039480383934,9.664483428775227,1026.9061133159723,1.7061765166482195,87.03522269268537,27.53144223795341,Solar,2
6.775643618422825,20.84634591878711,10.294907950291462,68.96563430719041,17.689695082398394,992.5505659271843,0.6339107269032298,173.88508062382218,83.44301520718615,Solar,1
0.16587828927856152,39.059308901371175,1.0446172224360861,33.42129381867064,98.73361585795459,1006.5415939752538,7.510094339788509,319.2593542088253,82.23046733364652,Solar,2
